y_true,probability,prediction
0,0.14595150574540763,0
0,0.14952343921887545,0
0,0.15318064430087192,0
0,0.18427610120285767,0
0,0.04614767598287344,0
0,0.3669741571864108,0
0,0.257566693921014,0
0,0.0005544548432446244,0
0,0.8040402624129921,1
1,0.8942562767936194,1
0,0.566938044440286,1
0,0.0705078467592392,0
0,0.05282052172292735,0
1,0.5899742354054405,1
0,0.16266963411338506,0
0,0.06419982970140647,0
0,0.03916137857273281,0
0,0.018575701484416167,0
0,0.43245454516830184,0
1,0.7931828953500539,1
0,0.048803051424587934,0
0,0.05591053789469355,0
0,0.04632309410699482,0
1,0.8866539435132332,1
0,0.7326297200901647,1
0,0.12735327955091758,0
0,0.023150062291258558,0
0,0.3298038104576699,0
0,0.49055588471671396,0
0,0.0023888809393151234,0
0,0.06787758908248043,0
0,0.6614119940671809,1
0,0.20106054111753932,0
0,0.002866492551228415,0
1,0.5309429451159415,1
0,0.49627687832274003,0
0,0.15468427902196244,0
1,0.8420019226441535,1
0,0.3820857925251327,0
0,0.044617074496596035,0
0,0.6410438419056693,1
0,0.0026598819421910975,0
0,0.09348535827356352,0
0,0.4801673814805436,0
0,0.02258632418614388,0
0,0.19943901997589722,0
0,0.11095035254932743,0
0,0.6103577296041446,1
0,0.46242548431241765,0
0,0.02751493490447986,0
1,0.9375730895511861,1
0,0.13475045294515003,0
1,0.7931208067025758,1
0,0.20634885162582794,0
1,0.5998402198078122,1
0,0.39657391269806613,0
0,0.5866735981042223,1
0,0.043990509380659557,0
1,0.6270723585075139,1
0,0.12206556178710268,0
0,0.004508841683918787,0
1,0.9895231452554767,1
0,0.7782766414836138,1
0,0.14288042935530978,0
0,0.10315137191701103,0
0,0.1075827843847699,0
1,0.9657049072571842,1
0,0.6419567650072822,1
0,0.6406062112352751,1
1,0.6897330831349912,1
0,0.012579458926129857,0
0,0.9221288098344669,1
0,0.10136642828023736,0
1,0.8713392045248368,1
0,0.6333690726887161,1
0,0.3696411440817193,0
0,0.15077143463722817,0
0,0.0007029868474530078,0
0,0.6378512373186368,1
0,0.017802453040090167,0
0,0.013400505874206164,0
0,0.06278064822987274,0
0,0.027272813857390124,0
0,0.7654286256312681,1
0,0.9016945642743991,1
0,0.04432729408496587,0
0,0.07622451855108733,0
1,0.4403501372964329,0
1,0.9155707090851022,1
0,0.7011078123010315,1
0,0.014108960038761349,0
0,0.07848443033346479,0
0,0.9313023569107969,1
0,0.03692874652245676,0
0,0.062000875164611245,0
0,0.4300639477199249,0
1,0.9721471497692998,1
0,0.1019894850567174,0
0,0.035445043894897894,0
0,0.26038953764224826,0
1,0.7557545082086176,1
1,0.7058738810335528,1
0,0.07278549848265227,0
0,0.07550669647337437,0
0,0.012966476982086177,0
0,0.00013854557386762782,0
0,0.012357099556553291,0
0,0.002100918290509736,0
0,0.383114761054802,0
0,0.1274615476938267,0
0,0.41342250897314176,0
0,0.29982567776396785,0
0,0.008041145833867573,0
0,0.11057298996356306,0
0,0.15478783957356257,0
1,0.9400479212858079,1
1,0.5169701530063657,1
0,0.06572281021707346,0
0,0.5639911105600552,1
0,0.0006403735948682241,0
0,0.5201415687375014,1
0,0.0019030038796332095,0
1,0.35707337909133374,0
0,0.12316088771382522,0
0,0.8059031613876162,1
1,0.9105573436099267,1
1,0.9879860906682771,1
0,0.1827651788538113,0
0,0.3766634934484981,0
0,0.0022086908606990174,0
1,0.4890963208487315,0
0,0.019555985854520726,0
0,0.058643700484087444,0
0,0.8004051725800567,1
0,0.005206481817520619,0
0,0.28943206181762077,0
0,0.04019344496197159,0
0,0.08170777214516,0
1,0.8954233260745635,1
0,0.11104377446221982,0
0,0.10246151090106624,0
1,0.9793478044683074,1
0,0.006261331649977893,0
0,0.018352715687581275,0
0,0.16348006514770863,0
0,0.021228253112242804,0
0,0.19240311897766327,0
0,0.5622925198016454,1
1,0.4187346713048351,0
0,0.1454812242180049,0
0,0.21091075991575964,0
1,0.8467346179673577,1
1,0.6650769095641069,1
0,0.015635242660635897,0
0,0.07609669181584304,0
0,0.5122376013346327,1
1,0.8951267980881262,1
0,0.6294437668885444,1
0,0.4098806741591421,0
0,0.8513903758312555,1
0,0.16176053881306954,0
0,0.251343460944914,0
0,0.012352848294392543,0
1,0.09322321653898391,0
0,0.5185906461450924,1
0,0.08665133531952618,0
0,0.004471500460361654,0
0,0.0012708948934163106,0
0,0.49071714716217285,0
0,0.012635620186160056,0
0,0.3912716939917739,0
0,0.6616541047798463,1
0,0.16825344024489536,0
0,0.007363245899752619,0
0,0.0313535620872275,0
1,0.6875794764932684,1
0,0.03575817568652762,0
1,0.5569445925521451,1
1,0.7837943150802628,1
1,0.9439972097466273,1
0,0.0021807665201503926,0
0,0.08437232269985488,0
0,0.3952603632156026,0
1,0.8283845796062275,1
0,0.05536400829852884,0
1,0.4707244594726055,0
0,0.04285763514883616,0
1,0.6736984434066831,1
1,0.7736637253792085,1
1,0.3847896859930238,0
1,0.7769887678039715,1
0,0.007098903876528331,0
1,0.7991405289751845,1
0,0.13484454835393234,0
1,0.4274406981687699,0
0,0.1801812083143689,0
0,0.651364551089206,1
0,0.01537169414054989,0
0,0.8636745297108428,1
0,0.023526396975464083,0
0,0.6518505551600573,1
0,0.19237722121684883,0
0,0.5929470518113461,1
1,0.7869779321935237,1
0,0.06466493402872613,0
0,0.009805574127363678,0
0,0.1349918960431328,0
0,0.939845945903063,1
0,0.5023034254895496,1
0,0.18585419757556476,0
0,0.007747936077463285,0
1,0.9698065560407692,1
0,0.026012215738446153,0
0,0.17688549068211096,0
0,0.02018251125611134,0
0,0.46769269742709807,0
1,0.975928700080424,1
0,0.49274182895146085,0
0,0.19734411036051994,0
1,0.9620535843973753,1
0,0.5503910291080497,1
0,0.8138290861912265,1
0,0.0012098527400325322,0
0,0.002039933891433504,0
0,0.5420236048031655,1
0,0.0015358125222590339,0
1,0.731544206066088,1
0,0.26993013185509007,0
0,0.018425874930421707,0
0,0.11944183598982783,0
1,0.8757810343401695,1
0,0.15296236532032098,0
0,0.12013512538029705,0
1,0.859663090111373,1
0,0.09754559811998598,0
0,0.044875593802341,0
0,0.002300376568905991,0
0,0.07244709820322359,0
1,0.6562807631538722,1
0,0.11397110123820076,0
0,0.0059474283181257,0
1,0.9066414509223101,1
1,0.8195758903942699,1
0,0.023981129747325934,0
1,0.8966722568640216,1
0,0.32116113868719953,0
1,0.4500463239788096,0
0,0.09043391693823558,0
0,0.34637803031531145,0
0,0.5249927791459108,1
0,0.5370176858408401,1
0,0.49138056828192284,0
0,0.5688639234024215,1
0,0.0015185734515064742,0
1,0.9794783897941944,1
0,0.0025573205358405205,0
0,0.09464816067464847,0
0,0.8183495901482875,1
0,0.046634545918823815,0
1,0.3000867216537753,0
0,0.048082104393292614,0
1,0.2990639769313054,0
0,9.267420907120254e-05,0
0,0.13098416485962414,0
0,0.313604773062918,0
0,0.0914223493272086,0
0,0.008662269682683736,0
0,0.43570777238379493,0
0,0.0012465745564705663,0
1,0.7826301292091766,1
0,0.3292442979259771,0
0,0.18385515745138414,0
0,0.41170666874323,0
1,0.878401047328849,1
1,0.9073377224623497,1
0,0.00014500834628200328,0
1,0.9954774126752282,1
0,0.1427929564297718,0
1,0.8238225047831204,1
1,0.8680376884157052,1
0,0.002799089919201456,0
0,0.2156450545448528,0
0,0.043103023944318315,0
0,0.6621386112618792,1
0,0.02139289478246772,0
1,0.7771759472821919,1
0,0.49626740391976276,0
1,0.5883010418130095,1
1,0.7959604631133609,1
0,0.2852008592400743,0
1,0.6408507922118297,1
0,0.004100684843492055,0
0,0.6536977974702556,1
0,0.19917306214155184,0
0,0.8237709453859772,1
1,0.6937414769603152,1
0,0.10221360975668088,0
0,0.00838142546693693,0
1,0.865399827246952,1
0,0.011119223062372782,0
1,0.42523840068008906,0
0,0.5821866076165501,1
1,0.9914662776341652,1
0,0.003082317657322073,0
1,0.9077870969377603,1
0,0.05069342206171833,0
0,0.014670852338075312,0
0,0.029710769706858625,0
0,0.4526571570772871,0
1,0.6543216128627098,1
0,0.34481999753641146,0
0,0.003920903063391004,0
0,0.003172162682624596,0
0,0.001474347859533789,0
1,0.74298453030152,1
0,0.007614590561762288,0
0,0.01913914279410115,0
0,0.005594377584089278,0
0,0.001936819557940684,0
0,0.5684950209842637,1
1,0.4116447506436094,0
0,0.04663757124037065,0
0,0.02938485767166531,0
0,0.5849156682984176,1
0,0.5600939718487472,1
0,0.09400492732819511,0
0,0.0010482634641977696,0
0,0.15586368455287355,0
1,0.8633857403005091,1
0,0.21072852608458922,0
0,0.07927115079115998,0
0,0.009528737266491007,0
1,0.7985528485338154,1
0,0.3517925385109134,0
0,0.00028943678651188325,0
0,0.3240711126291346,0
0,0.00023039740421438188,0
0,0.19268723572287824,0
1,0.6295007716187478,1
1,0.9491118566730542,1
0,0.5738807148702831,1
0,0.883451243581911,1
1,0.9848092915274428,1
0,0.029099794249852155,0
0,0.00012206993693301601,0
1,0.6320164760336919,1
0,0.14542632804499428,0
0,0.004083302433631947,0
1,0.938474550081082,1
0,0.34265149488661345,0
